Image,facial_index,mandibular_index,intercanthal_index,orbital_width_index,eye_fissure_index,nasal_index,vermilion_height_index,mouth_face_width_index,age_class
/Users/jishavarun/Documents/Python/CS256/wiki/03/13879103_1956-03-29_2005.jpg,0.83,0.43,0.41,0.71,0.06,0.55,0.57,0.42,4
/Users/jishavarun/Documents/Python/CS256/wiki/03/1391503_1964-12-15_2008.jpg,1.00,0.58,0.42,0.70,0.06,0.45,0.71,0.44,4
/Users/jishavarun/Documents/Python/CS256/wiki/03/13976103_1984-04-29_2012.jpg,1.00,0.58,0.42,0.70,0.06,0.45,0.71,0.44,2
/Users/jishavarun/Documents/Python/CS256/wiki/03/14063103_1923-02-21_1950.jpg,0.81,0.35,0.43,0.66,0.08,0.47,0.55,0.35,2
/Users/jishavarun/Documents/Python/CS256/wiki/03/1414003_1958-10-02_2012.jpg,0.81,0.35,0.43,0.66,0.08,0.47,0.55,0.35,5
/Users/jishavarun/Documents/Python/CS256/wiki/03/1416403_1925-08-30_2008.jpg,0.96,0.46,0.42,0.68,0.08,0.45,0.58,0.39,8
/Users/jishavarun/Documents/Python/CS256/wiki/03/1421603_1953-03-05_2012.jpg,0.95,0.37,0.42,0.69,0.11,0.35,0.42,0.31,5
/Users/jishavarun/Documents/Python/CS256/wiki/03/14351203_1983-10-01_2014.jpg,0.87,0.46,0.43,0.67,0.05,0.59,0.66,0.35,3
/Users/jishavarun/Documents/Python/CS256/wiki/03/1439703_1947-12-18_2007.jpg,1.02,0.40,0.43,0.66,0.05,0.37,0.63,0.35,5
/Users/jishavarun/Documents/Python/CS256/wiki/03/1477103_1947-02-27_2009.jpg,0.96,0.33,0.46,0.59,0.09,0.39,0.64,0.37,6
/Users/jishavarun/Documents/Python/CS256/wiki/03/14890503_1974-01-12_2007.jpg,0.97,0.43,0.45,0.60,0.07,0.41,0.81,0.49,3
/Users/jishavarun/Documents/Python/CS256/wiki/03/1502903_1948-12-22_2010.jpg,0.91,0.44,0.45,0.61,0.05,0.45,0.66,0.48,6
/Users/jishavarun/Documents/Python/CS256/wiki/03/15092303_1988-07-21_2009.jpg,1.00,0.56,0.43,0.66,0.08,0.41,0.59,0.31,2
/Users/jishavarun/Documents/Python/CS256/wiki/03/15096003_1961-02-18_1983.jpg,0.89,0.43,0.41,0.72,0.08,0.40,0.63,0.32,2
/Users/jishavarun/Documents/Python/CS256/wiki/03/151903_1915-02-01_1953.jpg,0.94,0.44,0.43,0.66,0.08,0.42,0.71,0.37,3
/Users/jishavarun/Documents/Python/CS256/wiki/03/152603_1925-09-16_2009.jpg,0.94,0.44,0.43,0.66,0.08,0.42,0.71,0.37,8
/Users/jishavarun/Documents/Python/CS256/wiki/03/15772503_1947-12-23_1972.jpg,0.94,0.44,0.43,0.66,0.08,0.42,0.71,0.37,2
/Users/jishavarun/Documents/Python/CS256/wiki/03/159603_1921-03-28_1964.jpg,0.97,0.37,0.42,0.69,0.07,0.39,0.59,0.40,4
/Users/jishavarun/Documents/Python/CS256/wiki/03/16103_1907-05-26_1965.jpg,0.80,0.27,0.43,0.66,0.08,0.45,0.37,0.36,5
/Users/jishavarun/Documents/Python/CS256/wiki/03/161503_1928-10-01_1973.jpg,0.90,0.36,0.46,0.58,0.07,0.41,0.53,0.38,4
/Users/jishavarun/Documents/Python/CS256/wiki/03/1629703_1973-10-24_2014.jpg,0.81,0.35,0.42,0.68,0.06,0.47,0.54,0.32,4
/Users/jishavarun/Documents/Python/CS256/wiki/03/16486003_1987-09-21_2013.jpg,1.02,0.45,0.43,0.66,0.09,0.41,0.68,0.40,2
/Users/jishavarun/Documents/Python/CS256/wiki/03/1686203_1983-07-24_2012.jpg,0.85,0.34,0.42,0.71,0.09,0.45,0.33,0.36,2
/Users/jishavarun/Documents/Python/CS256/wiki/03/16918003_1991-01-18_2012.jpg,0.94,0.37,0.39,0.79,0.09,0.38,0.70,0.48,2
/Users/jishavarun/Documents/Python/CS256/wiki/03/17146903_1984-03-04_2010.jpg,0.89,0.47,0.42,0.68,0.05,0.48,0.39,0.40,2
/Users/jishavarun/Documents/Python/CS256/wiki/03/17177603_1983-02-19_2009.jpg,0.87,0.34,0.46,0.58,0.07,0.46,0.55,0.43,2
/Users/jishavarun/Documents/Python/CS256/wiki/03/17256503_1981-03-19_2005.jpg,1.04,0.45,0.38,0.85,0.10,0.38,0.64,0.38,2
/Users/jishavarun/Documents/Python/CS256/wiki/03/1732403_1945-02-14_1969.jpg,1.04,0.45,0.38,0.85,0.10,0.38,0.64,0.38,2
/Users/jishavarun/Documents/Python/CS256/wiki/03/1748603_1959-08-19_1988.jpg,0.90,0.47,0.42,0.69,0.07,0.47,0.64,0.45,2
/Users/jishavarun/Documents/Python/CS256/wiki/03/1748603_1959-08-19_1988.jpg,0.90,0.47,0.42,0.69,0.07,0.47,0.64,0.45,2
/Users/jishavarun/Documents/Python/CS256/wiki/03/17628703_1935-08-01_1967.jpg,0.96,0.48,0.40,0.74,0.08,0.45,0.84,0.36,3
/Users/jishavarun/Documents/Python/CS256/wiki/03/1790603_1939-08-13_2008.jpg,0.96,0.56,0.41,0.72,0.06,0.64,0.71,0.49,6
/Users/jishavarun/Documents/Python/CS256/wiki/03/1794603_1976-02-03_2012.jpg,0.96,0.56,0.41,0.72,0.06,0.64,0.71,0.49,3
/Users/jishavarun/Documents/Python/CS256/wiki/03/18221803_1990-08-21_2012.jpg,0.87,0.39,0.38,0.80,0.06,0.43,0.54,0.37,2
/Users/jishavarun/Documents/Python/CS256/wiki/03/18388503_1942-09-14_2007.jpg,0.87,0.39,0.38,0.80,0.06,0.43,0.54,0.37,6
/Users/jishavarun/Documents/Python/CS256/wiki/03/184903_1946-03-05_2008.jpg,0.87,0.39,0.38,0.80,0.06,0.43,0.54,0.37,6
/Users/jishavarun/Documents/Python/CS256/wiki/03/1851303_1925-11-22_1964.jpg,0.93,0.48,0.43,0.66,0.06,0.46,0.49,0.43,3
/Users/jishavarun/Documents/Python/CS256/wiki/03/1852603_1932-12-31_2013.jpg,0.93,0.43,0.46,0.59,0.07,0.50,0.63,0.37,8
/Users/jishavarun/Documents/Python/CS256/wiki/03/1853603_1956-03-30_2007.jpg,0.89,0.54,0.48,0.54,0.08,0.46,0.62,0.37,5
/Users/jishavarun/Documents/Python/CS256/wiki/03/18624403_1976-12-26_2007.jpg,0.89,0.54,0.48,0.54,0.08,0.46,0.62,0.37,3
/Users/jishavarun/Documents/Python/CS256/wiki/03/18800003_1986-11-06_2013.jpg,0.91,0.44,0.43,0.66,0.06,0.46,0.63,0.33,2
/Users/jishavarun/Documents/Python/CS256/wiki/03/18800003_1986-11-06_2013.jpg,0.94,0.47,0.45,0.61,0.08,0.43,0.66,0.35,2
/Users/jishavarun/Documents/Python/CS256/wiki/03/18800003_1986-11-06_2013.jpg,0.94,0.47,0.45,0.61,0.08,0.43,0.66,0.35,2
/Users/jishavarun/Documents/Python/CS256/wiki/03/18800003_1986-11-06_2013.jpg,0.94,0.47,0.45,0.61,0.08,0.43,0.66,0.35,2
/Users/jishavarun/Documents/Python/CS256/wiki/03/18800003_1986-11-06_2013.jpg,0.94,0.47,0.45,0.61,0.08,0.43,0.66,0.35,2
/Users/jishavarun/Documents/Python/CS256/wiki/03/18828303_1985-01-03_2011.jpg,0.91,0.48,0.43,0.69,0.06,0.47,0.74,0.36,2
/Users/jishavarun/Documents/Python/CS256/wiki/03/19030803_1926-03-23_1955.jpg,0.81,0.38,0.41,0.74,0.05,0.53,0.63,0.50,2
/Users/jishavarun/Documents/Python/CS256/wiki/03/1917003_1971-08-08_2014.jpg,0.93,0.47,0.44,0.63,0.08,0.46,0.58,0.38,4
/Users/jishavarun/Documents/Python/CS256/wiki/03/1934703_1947-09-19_2012.jpg,0.96,0.41,0.42,0.69,0.09,0.39,0.53,0.32,6
/Users/jishavarun/Documents/Python/CS256/wiki/03/1937103_1978-11-14_2011.jpg,0.79,0.35,0.42,0.71,0.05,0.54,0.54,0.38,3
/Users/jishavarun/Documents/Python/CS256/wiki/03/19390203_1952-04-01_1972.jpg,0.98,0.46,0.41,0.73,0.09,0.44,0.52,0.36,1
/Users/jishavarun/Documents/Python/CS256/wiki/03/19528403_1984-08-25_2011.jpg,0.87,0.32,0.44,0.65,0.10,0.34,0.63,0.31,2
/Users/jishavarun/Documents/Python/CS256/wiki/03/19688103_1989-03-18_2015.jpg,0.89,0.39,0.43,0.68,0.10,0.42,0.62,0.34,2
/Users/jishavarun/Documents/Python/CS256/wiki/03/19903_1924-04-03_1948.jpg,0.78,0.39,0.43,0.68,0.09,0.41,0.50,0.34,2
/Users/jishavarun/Documents/Python/CS256/wiki/03/1996303_1922-03-02_1951.jpg,0.89,0.32,0.42,0.70,0.08,0.39,0.64,0.36,2
/Users/jishavarun/Documents/Python/CS256/wiki/03/20042203_1894-10-26_1944.jpg,0.88,0.39,0.46,0.58,0.07,0.48,0.61,0.39,4
/Users/jishavarun/Documents/Python/CS256/wiki/03/2011103_1953-08-19_2011.jpg,0.97,0.53,0.42,0.68,0.06,0.49,0.72,0.46,5
/Users/jishavarun/Documents/Python/CS256/wiki/03/20155503_1979-01-24_2014.jpg,0.84,0.42,0.41,0.72,0.07,0.44,0.62,0.38,3
/Users/jishavarun/Documents/Python/CS256/wiki/03/20207703_1931-08-28_1953.jpg,0.84,0.42,0.41,0.72,0.07,0.44,0.62,0.38,2
/Users/jishavarun/Documents/Python/CS256/wiki/03/2034403_1981-04-22_2008.jpg,0.87,0.36,0.45,0.62,0.05,0.44,0.70,0.35,2
/Users/jishavarun/Documents/Python/CS256/wiki/03/2056103_1920-11-17_1947.jpg,0.95,0.50,0.41,0.71,0.07,0.41,0.53,0.30,2
/Users/jishavarun/Documents/Python/CS256/wiki/03/2064803_1978-08-26_2015.jpg,0.99,0.52,0.43,0.68,0.08,0.38,0.71,0.44,3
/Users/jishavarun/Documents/Python/CS256/wiki/03/2064903_1918-10-08_1963.jpg,0.90,0.54,0.43,0.67,0.08,0.54,0.63,0.45,4
/Users/jishavarun/Documents/Python/CS256/wiki/03/20822403_1990-06-24_2015.jpg,0.88,0.37,0.43,0.66,0.07,0.48,0.69,0.38,2
/Users/jishavarun/Documents/Python/CS256/wiki/03/21028903_1979-03-26_2007.jpg,0.88,0.37,0.43,0.66,0.07,0.48,0.69,0.38,2
/Users/jishavarun/Documents/Python/CS256/wiki/03/21222403_1983-09-29_2012.jpg,0.88,0.38,0.43,0.67,0.08,0.38,0.41,0.37,2
/Users/jishavarun/Documents/Python/CS256/wiki/03/21257503_1912-06-05_1947.jpg,0.97,0.35,0.45,0.61,0.09,0.37,0.89,0.34,3
/Users/jishavarun/Documents/Python/CS256/wiki/03/21296103_1982-04-25_2011.jpg,0.97,0.35,0.45,0.61,0.09,0.37,0.89,0.34,2
/Users/jishavarun/Documents/Python/CS256/wiki/03/21333603_1951-03-04_1974.jpg,0.97,0.35,0.45,0.61,0.09,0.37,0.89,0.34,2
/Users/jishavarun/Documents/Python/CS256/wiki/03/21349803_1992-02-04_2010.jpg,0.96,0.45,0.44,0.65,0.06,0.51,0.72,0.50,1
/Users/jishavarun/Documents/Python/CS256/wiki/03/21461603_1987-07-07_2015.jpg,0.98,0.47,0.39,0.78,0.09,0.36,0.53,0.34,2
/Users/jishavarun/Documents/Python/CS256/wiki/03/21550903_1931-03-19_2009.jpg,0.85,0.38,0.43,0.65,0.07,0.54,0.62,0.42,7
/Users/jishavarun/Documents/Python/CS256/wiki/03/2169603_1983-11-11_2011.jpg,0.92,0.42,0.42,0.69,0.06,0.45,0.51,0.39,2
/Users/jishavarun/Documents/Python/CS256/wiki/03/2175303_1970-09-29_2008.jpg,1.01,0.45,0.36,0.90,0.10,0.39,0.68,0.35,3
/Users/jishavarun/Documents/Python/CS256/wiki/03/2180003_1964-11-16_2010.jpg,1.01,0.45,0.36,0.90,0.10,0.39,0.68,0.35,4
/Users/jishavarun/Documents/Python/CS256/wiki/03/2198303_1960-02-20_2008.jpg,0.79,0.34,0.42,0.69,0.09,0.51,0.46,0.41,4
/Users/jishavarun/Documents/Python/CS256/wiki/03/22003_1952-09-12_2012.jpg,1.06,0.51,0.44,0.64,0.08,0.44,0.65,0.37,5
/Users/jishavarun/Documents/Python/CS256/wiki/03/2220103_1954-05-18_2009.jpg,1.06,0.51,0.44,0.64,0.08,0.44,0.65,0.37,5
/Users/jishavarun/Documents/Python/CS256/wiki/03/22369503_1988-07-19_2008.jpg,1.06,0.51,0.44,0.64,0.08,0.44,0.65,0.37,1
/Users/jishavarun/Documents/Python/CS256/wiki/03/22468703_1988-09-14_2013.jpg,0.95,0.40,0.40,0.74,0.07,0.45,0.76,0.30,2
/Users/jishavarun/Documents/Python/CS256/wiki/03/22560003_1992-04-20_2012.jpg,0.95,0.40,0.40,0.74,0.07,0.45,0.76,0.30,1
/Users/jishavarun/Documents/Python/CS256/wiki/03/225603_1884-12-25_2004.jpg,0.92,0.35,0.41,0.73,0.07,0.34,0.71,0.35,8
/Users/jishavarun/Documents/Python/CS256/wiki/03/22745003_1970-05-30_2007.jpg,0.95,0.39,0.39,0.79,0.09,0.40,0.63,0.37,3
/Users/jishavarun/Documents/Python/CS256/wiki/03/22905303_1985-12-16_2012.jpg,0.90,0.42,0.41,0.71,0.07,0.43,0.67,0.37,2
/Users/jishavarun/Documents/Python/CS256/wiki/03/22918703_1964-12-10_2005.jpg,0.83,0.31,0.43,0.68,0.10,0.42,0.57,0.44,4
/Users/jishavarun/Documents/Python/CS256/wiki/03/2299303_1933-05-05_1957.jpg,0.85,0.37,0.42,0.68,0.05,0.65,0.66,0.44,2
/Users/jishavarun/Documents/Python/CS256/wiki/03/23185803_1981-08-15_2009.jpg,0.87,0.43,0.43,0.67,0.07,0.40,0.70,0.36,2
/Users/jishavarun/Documents/Python/CS256/wiki/03/23203203_1987-11-02_2009.jpg,0.97,0.53,0.44,0.63,0.07,0.47,0.74,0.41,2
/Users/jishavarun/Documents/Python/CS256/wiki/03/23203203_1987-11-02_2009.jpg,0.97,0.53,0.44,0.63,0.07,0.47,0.74,0.41,2
/Users/jishavarun/Documents/Python/CS256/wiki/03/23203203_1987-11-02_2009.jpg,0.95,0.49,0.43,0.66,0.07,0.45,0.69,0.46,2
/Users/jishavarun/Documents/Python/CS256/wiki/03/23203203_1987-11-02_2009.jpg,0.95,0.49,0.43,0.66,0.07,0.45,0.69,0.46,2
/Users/jishavarun/Documents/Python/CS256/wiki/03/2322403_1914-08-01_1990.jpg,0.96,0.42,0.43,0.66,0.08,0.51,0.62,0.37,7
/Users/jishavarun/Documents/Python/CS256/wiki/03/23336303_1991-06-19_2015.jpg,0.99,0.41,0.44,0.62,0.08,0.41,0.72,0.31,2
/Users/jishavarun/Documents/Python/CS256/wiki/03/23394103_1987-06-23_2014.jpg,0.99,0.41,0.44,0.62,0.08,0.41,0.72,0.31,2
/Users/jishavarun/Documents/Python/CS256/wiki/03/2351603_1971-05-16_2014.jpg,0.99,0.41,0.44,0.62,0.08,0.41,0.72,0.31,4
/Users/jishavarun/Documents/Python/CS256/wiki/03/2360803_1924-12-22_2009.jpg,0.92,0.44,0.44,0.65,0.06,0.55,0.60,0.45,8
/Users/jishavarun/Documents/Python/CS256/wiki/03/23632003_1984-09-20_2013.jpg,0.96,0.44,0.43,0.66,0.09,0.34,0.80,0.33,2
/Users/jishavarun/Documents/Python/CS256/wiki/03/2372903_1979-09-11_2013.jpg,0.93,0.43,0.41,0.73,0.09,0.47,0.63,0.36,3
/Users/jishavarun/Documents/Python/CS256/wiki/03/23866703_1973-08-29_2014.jpg,0.91,0.54,0.43,0.66,0.08,0.44,0.68,0.34,4
/Users/jishavarun/Documents/Python/CS256/wiki/03/23918703_1985-09-24_2012.jpg,1.00,0.51,0.42,0.70,0.10,0.36,0.56,0.39,2
/Users/jishavarun/Documents/Python/CS256/wiki/03/2395003_1940-06-21_1977.jpg,0.74,0.29,0.40,0.75,0.09,0.44,0.35,0.30,3
/Users/jishavarun/Documents/Python/CS256/wiki/03/2395003_1940-06-21_1977.jpg,0.74,0.29,0.40,0.75,0.09,0.44,0.35,0.30,3
/Users/jishavarun/Documents/Python/CS256/wiki/03/23961403_1974-05-03_2010.jpg,0.96,0.42,0.41,0.71,0.09,0.40,0.72,0.35,3
/Users/jishavarun/Documents/Python/CS256/wiki/03/23963103_1973-01-08_2014.jpg,0.95,0.46,0.40,0.76,0.11,0.50,0.66,0.38,4
/Users/jishavarun/Documents/Python/CS256/wiki/03/24020103_1987-04-22_2012.jpg,0.92,0.42,0.42,0.68,0.11,0.39,0.64,0.28,2
/Users/jishavarun/Documents/Python/CS256/wiki/03/24053103_1907-05-01_1994.jpg,0.96,0.38,0.43,0.66,0.09,0.41,0.71,0.40,8
/Users/jishavarun/Documents/Python/CS256/wiki/03/24079003_1974-12-03_2009.jpg,1.04,0.49,0.42,0.69,0.09,0.40,0.51,0.39,3
/Users/jishavarun/Documents/Python/CS256/wiki/03/24115303_1991-03-23_2011.jpg,1.04,0.49,0.42,0.69,0.09,0.40,0.51,0.39,1
/Users/jishavarun/Documents/Python/CS256/wiki/03/24192303_1989-06-17_2012.jpg,1.04,0.49,0.42,0.69,0.09,0.40,0.51,0.39,2
/Users/jishavarun/Documents/Python/CS256/wiki/03/2420403_1964-03-18_2007.jpg,0.98,0.47,0.43,0.68,0.07,0.42,0.48,0.42,4
/Users/jishavarun/Documents/Python/CS256/wiki/03/24330803_1992-08-21_2015.jpg,0.88,0.32,0.37,0.86,0.08,0.45,0.61,0.43,2
/Users/jishavarun/Documents/Python/CS256/wiki/03/2437203_1962-07-29_2005.jpg,0.90,0.31,0.45,0.62,0.06,0.45,0.57,0.49,4
/Users/jishavarun/Documents/Python/CS256/wiki/03/24390003_1991-06-25_2012.jpg,0.90,0.31,0.45,0.62,0.06,0.45,0.57,0.49,2
/Users/jishavarun/Documents/Python/CS256/wiki/03/243903_1936-05-21_2008.jpg,0.94,0.37,0.45,0.60,0.07,0.50,0.60,0.43,7
/Users/jishavarun/Documents/Python/CS256/wiki/03/24859903_1986-07-19_2014.jpg,0.89,0.40,0.44,0.65,0.07,0.35,0.59,0.26,2
/Users/jishavarun/Documents/Python/CS256/wiki/03/248903_1953-02-02_2005.jpg,0.89,0.40,0.44,0.65,0.07,0.35,0.59,0.26,5
/Users/jishavarun/Documents/Python/CS256/wiki/03/2493303_1986-03-27_2014.jpg,0.90,0.35,0.43,0.68,0.09,0.31,0.78,0.45,2
/Users/jishavarun/Documents/Python/CS256/wiki/03/25060603_1986-10-08_2015.jpg,0.90,0.35,0.43,0.68,0.09,0.31,0.78,0.45,2
/Users/jishavarun/Documents/Python/CS256/wiki/03/25135903_1989-05-06_2012.jpg,0.90,0.35,0.43,0.68,0.09,0.31,0.78,0.45,2
/Users/jishavarun/Documents/Python/CS256/wiki/03/25242403_1997-07-31_2013.jpg,0.90,0.35,0.43,0.68,0.09,0.31,0.78,0.45,1
/Users/jishavarun/Documents/Python/CS256/wiki/03/253803_1921-04-25_1982.jpg,0.88,0.42,0.45,0.61,0.06,0.51,0.39,0.41,6
/Users/jishavarun/Documents/Python/CS256/wiki/03/25848303_1990-03-26_2012.jpg,0.89,0.37,0.39,0.80,0.08,0.47,0.67,0.51,2
/Users/jishavarun/Documents/Python/CS256/wiki/03/25848303_1990-03-26_2012.jpg,0.89,0.37,0.39,0.80,0.08,0.47,0.67,0.51,2
/Users/jishavarun/Documents/Python/CS256/wiki/03/26125603_1992-06-17_2011.jpg,0.88,0.43,0.45,0.62,0.07,0.51,0.60,0.47,1
/Users/jishavarun/Documents/Python/CS256/wiki/03/26141203_1991-01-15_2014.jpg,0.94,0.44,0.40,0.74,0.10,0.43,0.54,0.37,2
/Users/jishavarun/Documents/Python/CS256/wiki/03/26446003_1990-04-19_2009.jpg,1.00,0.52,0.42,0.71,0.06,0.47,0.68,0.38,1
/Users/jishavarun/Documents/Python/CS256/wiki/03/26446003_1990-04-19_2009.jpg,0.99,0.39,0.42,0.70,0.04,0.36,0.66,0.33,1
/Users/jishavarun/Documents/Python/CS256/wiki/03/26953103_1944-11-19_1967.jpg,1.04,0.46,0.45,0.61,0.06,0.34,0.71,0.37,2
/Users/jishavarun/Documents/Python/CS256/wiki/03/2740303_1974-11-03_1999.jpg,0.88,0.39,0.39,0.78,0.08,0.44,0.63,0.40,2
/Users/jishavarun/Documents/Python/CS256/wiki/03/275103_1939-08-29_2003.jpg,0.95,0.34,0.45,0.62,0.07,0.36,0.41,0.38,6
/Users/jishavarun/Documents/Python/CS256/wiki/03/27579003_1979-09-03_2012.jpg,0.91,0.48,0.41,0.72,0.06,0.53,0.67,0.57,3
/Users/jishavarun/Documents/Python/CS256/wiki/03/2760003_1988-02-26_2009.jpg,0.96,0.43,0.42,0.70,0.10,0.43,0.77,0.37,2
/Users/jishavarun/Documents/Python/CS256/wiki/03/276003_1952-11-06_2007.jpg,0.96,0.43,0.42,0.70,0.10,0.43,0.77,0.37,5
/Users/jishavarun/Documents/Python/CS256/wiki/03/27626503_1976-08-13_2010.jpg,0.87,0.39,0.42,0.69,0.08,0.42,0.71,0.42,3
/Users/jishavarun/Documents/Python/CS256/wiki/03/2779203_1965-10-01_2008.jpg,0.87,0.39,0.42,0.69,0.08,0.42,0.71,0.42,4
/Users/jishavarun/Documents/Python/CS256/wiki/03/2786003_1939-06-16_1974.jpg,0.87,0.39,0.42,0.69,0.08,0.42,0.71,0.42,3
/Users/jishavarun/Documents/Python/CS256/wiki/03/28062403_1987-04-17_2015.jpg,0.99,0.51,0.44,0.63,0.06,0.44,0.64,0.41,2
/Users/jishavarun/Documents/Python/CS256/wiki/03/28154903_1936-03-13_1960.jpg,0.96,0.44,0.41,0.72,0.08,0.46,0.72,0.45,2
/Users/jishavarun/Documents/Python/CS256/wiki/03/282603_1942-07-04_2012.jpg,0.92,0.45,0.45,0.62,0.08,0.43,0.65,0.41,6
/Users/jishavarun/Documents/Python/CS256/wiki/03/28651303_1993-03-28_2015.jpg,0.95,0.48,0.43,0.65,0.06,0.50,0.67,0.45,2
/Users/jishavarun/Documents/Python/CS256/wiki/03/290803_1971-02-01_2003.jpg,0.97,0.50,0.41,0.72,0.08,0.32,0.77,0.37,3
/Users/jishavarun/Documents/Python/CS256/wiki/03/2911403_1963-08-09_2014.jpg,0.94,0.43,0.41,0.72,0.08,0.44,0.51,0.36,5
/Users/jishavarun/Documents/Python/CS256/wiki/03/29119103_1989-02-07_2014.jpg,0.94,0.43,0.41,0.72,0.08,0.44,0.51,0.36,2
/Users/jishavarun/Documents/Python/CS256/wiki/03/29213903_1995-03-20_2012.jpg,0.91,0.37,0.42,0.69,0.08,0.51,0.54,0.39,1
/Users/jishavarun/Documents/Python/CS256/wiki/03/2926403_1943-10-17_2009.jpg,0.84,0.39,0.44,0.63,0.07,0.47,0.66,0.35,6
/Users/jishavarun/Documents/Python/CS256/wiki/03/29335903_1933-08-27_1960.jpg,0.95,0.55,0.39,0.79,0.08,0.43,0.76,0.36,2
/Users/jishavarun/Documents/Python/CS256/wiki/03/294403_1915-11-29_1958.jpg,0.95,0.55,0.39,0.79,0.08,0.43,0.76,0.36,4
/Users/jishavarun/Documents/Python/CS256/wiki/03/29460503_1992-03-10_2010.jpg,1.01,0.55,0.41,0.72,0.09,0.42,0.56,0.33,1
/Users/jishavarun/Documents/Python/CS256/wiki/03/29631103_1989-07-05_2012.jpg,1.01,0.55,0.41,0.72,0.09,0.42,0.56,0.33,2
/Users/jishavarun/Documents/Python/CS256/wiki/03/29741903_1983-09-20_2013.jpg,1.01,0.55,0.41,0.72,0.09,0.42,0.56,0.33,2
/Users/jishavarun/Documents/Python/CS256/wiki/03/30040203_1985-04-01_2006.jpg,0.90,0.38,0.40,0.75,0.10,0.42,0.71,0.40,2
/Users/jishavarun/Documents/Python/CS256/wiki/03/30104003_1994-08-27_2009.jpg,0.90,0.38,0.40,0.75,0.10,0.42,0.71,0.40,1
/Users/jishavarun/Documents/Python/CS256/wiki/03/30638603_1989-03-06_2014.jpg,0.94,0.48,0.40,0.75,0.07,0.48,0.68,0.50,2
/Users/jishavarun/Documents/Python/CS256/wiki/03/30671803_1976-07-26_2011.jpg,0.84,0.28,0.41,0.71,0.07,0.43,0.54,0.47,3
/Users/jishavarun/Documents/Python/CS256/wiki/03/30918103_1988-07-20_2013.jpg,0.84,0.28,0.41,0.71,0.07,0.43,0.54,0.47,2
/Users/jishavarun/Documents/Python/CS256/wiki/03/31051203_1985-03-07_2011.jpg,0.84,0.28,0.41,0.71,0.07,0.43,0.54,0.47,2
/Users/jishavarun/Documents/Python/CS256/wiki/03/31051203_1985-03-07_2011.jpg,0.91,0.38,0.42,0.70,0.02,0.55,0.73,0.57,2
/Users/jishavarun/Documents/Python/CS256/wiki/03/311003_1950-12-02_2009.jpg,0.87,0.36,0.44,0.64,0.06,0.51,0.73,0.41,5
/Users/jishavarun/Documents/Python/CS256/wiki/03/31236803_1991-01-10_2013.jpg,0.87,0.36,0.44,0.64,0.06,0.51,0.73,0.41,2
/Users/jishavarun/Documents/Python/CS256/wiki/03/313503_1946-05-09_1993.jpg,0.78,0.28,0.42,0.70,0.08,0.44,0.63,0.43,4
/Users/jishavarun/Documents/Python/CS256/wiki/03/31389103_1957-04-09_2008.jpg,0.91,0.43,0.46,0.60,0.05,0.51,0.62,0.49,5
/Users/jishavarun/Documents/Python/CS256/wiki/03/31484203_1992-12-05_2015.jpg,0.90,0.46,0.44,0.64,0.06,0.40,0.51,0.32,2
/Users/jishavarun/Documents/Python/CS256/wiki/03/31566803_1987-04-05_2012.jpg,0.90,0.46,0.44,0.64,0.06,0.40,0.51,0.32,2
/Users/jishavarun/Documents/Python/CS256/wiki/03/31658603_1987-12-18_2012.jpg,0.97,0.53,0.43,0.67,0.08,0.43,0.67,0.29,2
/Users/jishavarun/Documents/Python/CS256/wiki/03/31731003_1973-03-28_2013.jpg,0.95,0.51,0.45,0.61,0.10,0.45,0.57,0.32,3
/Users/jishavarun/Documents/Python/CS256/wiki/03/31752403_1986-06-12_2015.jpg,1.01,0.53,0.40,0.74,0.08,0.40,0.46,0.34,2
/Users/jishavarun/Documents/Python/CS256/wiki/03/317803_1920-03-03_2011.jpg,0.90,0.47,0.44,0.64,0.07,0.43,0.77,0.36,8
/Users/jishavarun/Documents/Python/CS256/wiki/03/31867903_1982-01-04_2011.jpg,0.86,0.32,0.42,0.69,0.09,0.34,0.40,0.42,2
/Users/jishavarun/Documents/Python/CS256/wiki/03/31926803_1992-07-01_2015.jpg,0.94,0.47,0.41,0.72,0.09,0.37,0.85,0.31,2
/Users/jishavarun/Documents/Python/CS256/wiki/03/31939403_1933-01-06_1956.jpg,0.94,0.47,0.41,0.72,0.09,0.37,0.85,0.31,2
/Users/jishavarun/Documents/Python/CS256/wiki/03/3194103_1938-10-17_2004.jpg,0.92,0.53,0.44,0.64,0.04,0.55,0.70,0.41,6
/Users/jishavarun/Documents/Python/CS256/wiki/03/32003_1932-01-05_2007.jpg,0.98,0.45,0.43,0.66,0.08,0.42,0.35,0.38,7
/Users/jishavarun/Documents/Python/CS256/wiki/03/32137503_1911-04-26_1972.jpg,0.98,0.45,0.43,0.66,0.08,0.42,0.35,0.38,6
/Users/jishavarun/Documents/Python/CS256/wiki/03/32144503_1994-02-05_2014.jpg,0.90,0.46,0.41,0.73,0.07,0.40,0.72,0.32,1
/Users/jishavarun/Documents/Python/CS256/wiki/03/32423603_1989-11-17_2012.jpg,0.90,0.46,0.41,0.73,0.07,0.40,0.72,0.32,2
/Users/jishavarun/Documents/Python/CS256/wiki/03/32442803_1991-09-14_2012.jpg,0.95,0.49,0.41,0.72,0.08,0.37,0.61,0.43,2
