Image,lip_width,eye1_width,eye2_width,nose_length,nose_width,eyebrow1_length,eyebrow2_length,jawline_width,age_class
/Users/jishavarun/Downloads/wiki/wiki/05/30674705_1986-06-30_2010.jpg,161.01,81.5,88.28,152.05,90.09,158.45,201.99,98.48,2
/Users/jishavarun/Downloads/wiki/wiki/05/30682405_1991-11-14_2011.jpg,157.08,83,79.01,102,85,182.69,172.26,90.82,1
/Users/jishavarun/Downloads/wiki/wiki/05/308405_1966-11-29_2008.jpg,197.99,84.29,86.98,94.83,89.27,173.27,191.76,134.1,4
/Users/jishavarun/Downloads/wiki/wiki/05/30862805_1992-11-03_2011.jpg,159.82,66.71,82.97,94.02,81.93,102.79,210.59,127.44,1
/Users/jishavarun/Downloads/wiki/wiki/05/30862805_1992-11-03_2011.jpg,178.72,75.6,77.83,64.62,75.45,118.52,167.1,118.9,1
/Users/jishavarun/Downloads/wiki/wiki/05/31252905_1963-02-06_2013.jpg,152.12,74.46,76.9,102.77,88.29,182.51,183.24,124.4,4
/Users/jishavarun/Downloads/wiki/wiki/05/31434405_1993-06-04_2012.jpg,152.12,74.46,76.9,102.77,88.29,182.51,183.24,124.4,1
/Users/jishavarun/Downloads/wiki/wiki/05/31442905_1924-02-21_2007.jpg,181.18,65.97,62.39,121,99.3,168.38,133.14,121.92,8
/Users/jishavarun/Downloads/wiki/wiki/05/31442905_1924-02-21_2007.jpg,245.99,94.53,91.27,132.5,115.35,205.29,180.7,180.61,8
/Users/jishavarun/Downloads/wiki/wiki/05/31444505_1985-06-08_2014.jpg,121.1,55,65.03,87.93,65,89.22,153.97,108.37,2
/Users/jishavarun/Downloads/wiki/wiki/05/31463505_1987-07-23_2010.jpg,121.1,55,65.03,87.93,65,89.22,153.97,108.37,2
/Users/jishavarun/Downloads/wiki/wiki/05/31463505_1987-07-23_2010.jpg,249.16,94.09,88.53,147.5,121.81,188.67,159.35,94.37,2
/Users/jishavarun/Downloads/wiki/wiki/05/31463505_1987-07-23_2010.jpg,191.21,91.66,80.31,133.38,107,192.34,147.13,128.89,2
/Users/jishavarun/Downloads/wiki/wiki/05/3147205_1979-11-10_2012.jpg,111.02,76.03,73.44,89.68,52.09,159.49,152.67,110.39,3
/Users/jishavarun/Downloads/wiki/wiki/05/3147205_1979-11-10_2012.jpg,138.03,82.01,83.02,103.48,73.01,165.6,165.29,158.93,3
/Users/jishavarun/Downloads/wiki/wiki/05/31501705_1913-09-16_1950.jpg,177.18,78.03,80.31,125.14,83.02,153.86,160.5,109.42,3
/Users/jishavarun/Downloads/wiki/wiki/05/31841505_1987-05-10_2015.jpg,212.73,82.93,79.31,115.75,87.32,171.68,161.53,112.18,2
/Users/jishavarun/Downloads/wiki/wiki/05/31981205_1989-06-02_2012.jpg,135.15,83.24,63.79,109.07,74.95,204.3,120.88,136.5,2
/Users/jishavarun/Downloads/wiki/wiki/05/321205_1932-10-28_1959.jpg,157.51,67.74,82.71,115.07,71.02,101.53,178.29,126.67,2
/Users/jishavarun/Downloads/wiki/wiki/05/322505_1968-02-03_2007.jpg,149.57,63.64,50.49,109.77,88.36,151.65,86.25,128,3
/Users/jishavarun/Downloads/wiki/wiki/05/32641705_1990-11-05_2012.jpg,149.57,63.64,50.49,109.77,88.36,151.65,86.25,128,2
/Users/jishavarun/Downloads/wiki/wiki/05/32746905_1990-10-18_2011.jpg,157.71,78.52,82.22,135.62,100.5,182.04,184.23,95.71,2
/Users/jishavarun/Downloads/wiki/wiki/05/3281705_1873-01-03_1973.jpg,166,67.01,63.13,106.79,75.06,149.25,141.48,101.36,8
/Users/jishavarun/Downloads/wiki/wiki/05/3287105_1950-12-07_2012.jpg,209.01,75.33,80.16,151.21,106,146.45,183.13,106.92,6
/Users/jishavarun/Downloads/wiki/wiki/05/32939805_1994-10-27_2015.jpg,194.04,95.63,76.01,117.9,115,201.34,108.57,168.51,2
/Users/jishavarun/Downloads/wiki/wiki/05/329705_1925-08-28_1952.jpg,183.46,90.09,92.44,148.1,101.24,141.84,182.97,85.09,2
/Users/jishavarun/Downloads/wiki/wiki/05/32998505_1937-08-12_1977.jpg,139.61,63.51,66.01,88.81,77.41,146.29,167.42,64.85,3
/Users/jishavarun/Downloads/wiki/wiki/05/33232705_1977-06-22_2011.jpg,232.94,92.96,86.21,121.07,109.18,179.21,148.14,117.41,3
/Users/jishavarun/Downloads/wiki/wiki/05/33236805_1977-04-21_1992.jpg,219.02,87.69,88.02,128,103.02,173.28,164.88,100.62,1
/Users/jishavarun/Downloads/wiki/wiki/05/33280205_1985-09-27_2011.jpg,222.06,83.38,96.42,133.99,99.13,118.63,191.66,120.27,2
/Users/jishavarun/Downloads/wiki/wiki/05/33322005_1964-08-28_2010.jpg,176.14,76.53,73.17,117.21,88.81,166.02,135.9,148.72,4
/Users/jishavarun/Downloads/wiki/wiki/05/33581905_1981-10-30_2014.jpg,256.7,92.27,88.57,146.03,116.62,239.04,213.16,115.88,3
/Users/jishavarun/Downloads/wiki/wiki/05/3362005_1912-05-24_1966.jpg,256.7,92.27,88.57,146.03,116.62,239.04,213.16,115.88,5
/Users/jishavarun/Downloads/wiki/wiki/05/33809605_1894-04-13_1940.jpg,193.75,65.49,83.19,109.04,100.24,115.36,187.03,111.11,4
/Users/jishavarun/Downloads/wiki/wiki/05/33822105_1951-04-22_2013.jpg,141.29,59.14,76.01,110.49,76.24,96.85,183.7,111.8,6
/Users/jishavarun/Downloads/wiki/wiki/05/33958905_1991-07-25_2015.jpg,105,72.56,35.23,104.18,78.06,165.44,50.53,202.48,2
/Users/jishavarun/Downloads/wiki/wiki/05/33983305_1976-04-30_2009.jpg,174.27,100.42,76.01,113.11,69.58,195.82,90.79,159.14,3
/Users/jishavarun/Downloads/wiki/wiki/05/34045505_1986-05-01_2013.jpg,147,76.32,78.77,127,77.01,147.91,163.02,64.85,2
/Users/jishavarun/Downloads/wiki/wiki/05/34065205_1993-01-19_2012.jpg,148.34,84.48,64.07,119.22,86.09,192.98,106.1,150.33,1
/Users/jishavarun/Downloads/wiki/wiki/05/34234505_1979-11-04_2007.jpg,148.34,84.48,64.07,119.22,86.09,192.98,106.1,150.33,2
/Users/jishavarun/Downloads/wiki/wiki/05/3426205_1975-05-03_2012.jpg,148.34,84.48,64.07,119.22,86.09,192.98,106.1,150.33,3
/Users/jishavarun/Downloads/wiki/wiki/05/34326905_1964-09-18_2013.jpg,148.34,84.48,64.07,119.22,86.09,192.98,106.1,150.33,4
/Users/jishavarun/Downloads/wiki/wiki/05/34628005_1990-07-02_2013.jpg,217.06,88.96,77.65,131.03,113.04,192.45,131.31,131.03,2
/Users/jishavarun/Downloads/wiki/wiki/05/347105_1910-08-26_1986.jpg,217.06,88.96,77.65,131.03,113.04,192.45,131.31,131.03,7
/Users/jishavarun/Downloads/wiki/wiki/05/34744405_1900-12-30_1957.jpg,192.21,79.01,75.17,112.22,87.14,176.94,152.86,106.47,5
/Users/jishavarun/Downloads/wiki/wiki/05/34745805_1913-08-05_2001.jpg,187,73,79.06,162.03,102.04,157.03,185.72,82.57,8
/Users/jishavarun/Downloads/wiki/wiki/05/34857505_1978-06-25_2013.jpg,187,73,79.06,162.03,102.04,157.03,185.72,82.57,3
/Users/jishavarun/Downloads/wiki/wiki/05/3503505_1965-09-07_2008.jpg,236.05,87.21,87.01,109.17,125,181.75,186.26,122.38,4
/Users/jishavarun/Downloads/wiki/wiki/05/35265305_1993-12-29_2014.jpg,176.17,86.98,89.49,121.28,94.25,184.87,212.97,109.77,2
/Users/jishavarun/Downloads/wiki/wiki/05/35703905_1991-01-21_2009.jpg,153.01,80.02,71.06,80.28,81.06,170.38,137.6,136.88,1
/Users/jishavarun/Downloads/wiki/wiki/05/3575905_1954-12-05_2008.jpg,153.01,80.02,71.06,80.28,81.06,170.38,137.6,136.88,5
/Users/jishavarun/Downloads/wiki/wiki/05/35871005_1990-05-17_2014.jpg,153.01,80.02,71.06,80.28,81.06,170.38,137.6,136.88,2
/Users/jishavarun/Downloads/wiki/wiki/05/35873305_1969-11-02_2012.jpg,153.01,80.02,71.06,80.28,81.06,170.38,137.6,136.88,4
/Users/jishavarun/Downloads/wiki/wiki/05/3597805_1981-05-10_2005.jpg,153.01,80.02,71.06,80.28,81.06,170.38,137.6,136.88,2
/Users/jishavarun/Downloads/wiki/wiki/05/36293105_1920-02-12_2012.jpg,149.41,73.55,72.06,118,76.42,164.43,156.84,126.21,8
/Users/jishavarun/Downloads/wiki/wiki/05/3632205_1978-11-20_2006.jpg,149.41,73.55,72.06,118,76.42,164.43,156.84,126.21,2
/Users/jishavarun/Downloads/wiki/wiki/05/36332005_1985-04-22_2014.jpg,160.29,73.55,75.5,89.11,82.2,149.12,154.71,126.09,2
/Users/jishavarun/Downloads/wiki/wiki/05/36519205_1973-06-19_2010.jpg,160.29,73.55,75.5,89.11,82.2,149.12,154.71,126.09,3
/Users/jishavarun/Downloads/wiki/wiki/05/36597305_1952-02-18_2012.jpg,129.88,66.71,46.32,118.51,79.63,158.39,89.33,156.73,5
/Users/jishavarun/Downloads/wiki/wiki/05/36611705_1942-02-13_2013.jpg,129.88,66.71,46.32,118.51,79.63,158.39,89.33,156.73,7
/Users/jishavarun/Downloads/wiki/wiki/05/36632705_1995-02-06_2015.jpg,152.19,87.57,85.15,125.51,92.4,171.58,175.82,109.55,1
/Users/jishavarun/Downloads/wiki/wiki/05/36636405_1912-07-21_1965.jpg,203.67,78.45,81.6,113.14,92.03,164.51,188.44,108.3,5
/Users/jishavarun/Downloads/wiki/wiki/05/36636405_1912-07-21_1965.jpg,192.75,82.22,77.06,141.23,94.13,190.54,157.46,100.96,5
/Users/jishavarun/Downloads/wiki/wiki/05/36654905_1984-03-07_2012.jpg,149,58.01,77.06,109.2,67.27,99.89,174.65,109.11,2
/Users/jishavarun/Downloads/wiki/wiki/05/3667005_1967-11-24_2011.jpg,155.12,84.02,86.09,87.21,84.01,182.4,191.96,143.38,4
/Users/jishavarun/Downloads/wiki/wiki/05/36701905_1989-02-27_2014.jpg,247.7,87.1,101.02,143.85,139.81,146.66,236.24,114.02,2
/Users/jishavarun/Downloads/wiki/wiki/05/36702105_1994-10-24_2012.jpg,149.48,73.76,57.43,79.43,93.65,167.12,96.77,131.71,1
/Users/jishavarun/Downloads/wiki/wiki/05/36740905_1939-05-11_1964.jpg,149.48,73.76,57.43,79.43,93.65,167.12,96.77,131.71,2
/Users/jishavarun/Downloads/wiki/wiki/05/36746405_1989-11-07_2014.jpg,192.4,100.32,104.92,147.76,97.16,166.16,202.9,140.29,2
/Users/jishavarun/Downloads/wiki/wiki/05/36829405_1981-04-21_2012.jpg,149.41,79.91,65.76,123.36,80.22,172.2,116.68,155.79,3
/Users/jishavarun/Downloads/wiki/wiki/05/3684205_1969-02-09_2005.jpg,190.26,82.15,82.05,128.02,102.18,191.26,180.65,158.03,3
/Users/jishavarun/Downloads/wiki/wiki/05/36871505_1991-07-22_2011.jpg,190.26,82.15,82.05,128.02,102.18,191.26,180.65,158.03,1
/Users/jishavarun/Downloads/wiki/wiki/05/36974805_1976-06-22_2013.jpg,148.34,71.85,83.02,114.98,67.36,98.52,159.7,128.32,3
/Users/jishavarun/Downloads/wiki/wiki/05/37367905_1924-12-08_1943.jpg,233,93.13,95.19,163.01,119,177.26,186.05,61.77,1
/Users/jishavarun/Downloads/wiki/wiki/05/37463705_1962-06-10_1980.jpg,149.05,82.15,84.15,122.41,93.05,168.68,180.56,134.81,1
/Users/jishavarun/Downloads/wiki/wiki/05/37473205_1950-04-12_1968.jpg,173.03,81.15,75.33,100.72,83.05,158.57,128.37,107.45,1
/Users/jishavarun/Downloads/wiki/wiki/05/37473505_1946-08-06_1968.jpg,234.13,87.01,91.24,162.11,113.36,169.03,193.97,82.22,2
/Users/jishavarun/Downloads/wiki/wiki/05/37683305_1986-01-24_2010.jpg,169.19,66.01,54.92,112.36,87.21,165.25,95.55,165.61,2
/Users/jishavarun/Downloads/wiki/wiki/05/377205_1979-12-15_2009.jpg,156.63,78.16,80.22,122.02,79.16,168.65,173.25,77.25,2
/Users/jishavarun/Downloads/wiki/wiki/05/37981805_1992-04-18_2014.jpg,203.18,78.26,83.19,99.01,89.82,150.02,175.24,123.71,2
/Users/jishavarun/Downloads/wiki/wiki/05/38033305_1964-11-15_2011.jpg,188.07,77.01,83.86,133.02,91.2,139.57,172.56,95.01,4
/Users/jishavarun/Downloads/wiki/wiki/05/38271405_1977-10-14_2012.jpg,204.41,77.88,75.17,128.46,95.19,170.78,179.69,77.39,3
/Users/jishavarun/Downloads/wiki/wiki/05/38390205_1937-12-18_1960.jpg,179.1,83.02,84.38,151.85,86.09,207.14,190.82,92.11,2
/Users/jishavarun/Downloads/wiki/wiki/05/38427305_1930-03-05_1960.jpg,150.12,69.26,77.41,137.01,77.03,132.06,179.23,73.5,2
/Users/jishavarun/Downloads/wiki/wiki/05/38507905_1991-12-17_2015.jpg,150.12,69.26,77.41,137.01,77.03,132.06,179.23,73.5,2
/Users/jishavarun/Downloads/wiki/wiki/05/3852105_1892-09-30_1943.jpg,148.12,76.16,80.1,136.44,90.01,167.96,163.37,112.18,5
/Users/jishavarun/Downloads/wiki/wiki/05/38565805_1988-08-07_2015.jpg,198.32,92.44,73.16,132.2,99.01,205.02,102.45,157.18,2
/Users/jishavarun/Downloads/wiki/wiki/05/38565805_1988-08-07_2015.jpg,198.32,92.44,73.16,132.2,99.01,205.02,102.45,157.18,2
/Users/jishavarun/Downloads/wiki/wiki/05/38678905_1979-03-05_2010.jpg,170.84,77.88,87.01,133.63,92.4,133.01,171.61,111.36,3
/Users/jishavarun/Downloads/wiki/wiki/05/38692905_1911-03-04_1966.jpg,175.35,84.15,81.74,102.4,91.55,166.68,167.54,153.01,5
/Users/jishavarun/Downloads/wiki/wiki/05/39049205_1965-08-01_2013.jpg,153.55,71.06,71.85,116.02,84.21,162.72,165.54,72.03,4
/Users/jishavarun/Downloads/wiki/wiki/05/3905405_1987-05-21_2006.jpg,209.15,92,81.02,104.24,91,188.31,155.35,120.93,1
/Users/jishavarun/Downloads/wiki/wiki/05/3905405_1987-05-21_2006.jpg,209.15,92,81.02,104.24,91,188.31,155.35,120.93,1
/Users/jishavarun/Downloads/wiki/wiki/05/39453705_1984-12-01_2014.jpg,158.82,63.32,79.1,117.92,95.52,108.63,191.28,105.17,2
/Users/jishavarun/Downloads/wiki/wiki/05/3951105_1926-08-08_2010.jpg,238.65,87.01,87.8,158.15,116.97,173.44,169.75,129.25,8
/Users/jishavarun/Downloads/wiki/wiki/05/39716505_1962-02-26_2011.jpg,164.68,73.82,76.55,116.18,85.62,153.69,170.73,75.96,4
/Users/jishavarun/Downloads/wiki/wiki/05/3977005_1949-08-15_1974.jpg,137.06,73.06,70.01,105.38,81.06,173.47,125.26,120.44,2
/Users/jishavarun/Downloads/wiki/wiki/05/39845005_1938-08-02_1975.jpg,168.19,79.08,86.02,135.62,96.13,163.88,185.51,71.31,3
/Users/jishavarun/Downloads/wiki/wiki/05/40151505_1992-01-21_2013.jpg,98.13,47.07,65.38,137.09,72.25,79.7,151.73,87.57,2
/Users/jishavarun/Downloads/wiki/wiki/05/40185005_1984-11-18_2014.jpg,206.7,79.06,81.22,114.16,86.37,151.49,170.19,111.45,2
/Users/jishavarun/Downloads/wiki/wiki/05/40192805_1947-03-22_1982.jpg,141.09,96.51,72.99,156.16,83.02,215.37,109.08,167.89,3
/Users/jishavarun/Downloads/wiki/wiki/05/404405_1950-05-29_1977.jpg,186.13,105.93,102.77,119.04,99.01,173.95,173.28,65.52,2
/Users/jishavarun/Downloads/wiki/wiki/05/404405_1950-05-29_1977.jpg,198.73,78.41,80.22,101,107.07,147.73,170.99,101.83,2
/Users/jishavarun/Downloads/wiki/wiki/05/404405_1950-05-29_1977.jpg,228.04,97.62,95.01,121,117.02,199.01,209.18,122.48,2
/Users/jishavarun/Downloads/wiki/wiki/05/404405_1950-05-29_1977.jpg,227.56,100.13,93.13,139,131.38,208.28,180.13,132,2
/Users/jishavarun/Downloads/wiki/wiki/05/404405_1950-05-29_1977.jpg,204,84,79.1,98.05,114,188.23,181.9,116.08,2
/Users/jishavarun/Downloads/wiki/wiki/05/404405_1950-05-29_1977.jpg,237.12,110.32,104.31,141.23,140.6,220.4,186.77,114.77,2
/Users/jishavarun/Downloads/wiki/wiki/05/404405_1950-05-29_1977.jpg,227.11,105.22,101.12,145.34,128.25,188.41,160.97,91.71,2
/Users/jishavarun/Downloads/wiki/wiki/05/404405_1950-05-29_1977.jpg,260.23,105.48,114.24,151.01,136.13,162.6,199.52,127.48,2
/Users/jishavarun/Downloads/wiki/wiki/05/40797005_1934-09-18_2013.jpg,183.1,79.51,82.01,102,99.32,163.71,176.56,148.93,7
/Users/jishavarun/Downloads/wiki/wiki/05/40848305_1978-08-22_2013.jpg,169.66,56.72,68.18,127.61,97.25,116.39,181.56,102.4,3
/Users/jishavarun/Downloads/wiki/wiki/05/40921505_1953-06-12_2011.jpg,213.47,82.61,79.23,156,98.01,210.77,184.86,128.32,5
/Users/jishavarun/Downloads/wiki/wiki/05/40947305_1919-09-03_1950.jpg,192.04,89.36,91.09,145.17,102.12,181.44,201.33,119.54,3
/Users/jishavarun/Downloads/wiki/wiki/05/409605_1900-11-25_1945.jpg,165.03,81,84.38,110.22,96.05,196.74,211.72,119.05,4
/Users/jishavarun/Downloads/wiki/wiki/05/41043105_1971-11-03_2013.jpg,218.33,88.29,81.22,136.09,116.84,205.07,157.61,114.02,4
/Users/jishavarun/Downloads/wiki/wiki/05/4117405_1960-11-17_2009.jpg,171.21,69.92,77.28,153.53,109.24,128.43,164.26,79.71,4
/Users/jishavarun/Downloads/wiki/wiki/05/41435705_1995-01-29_2014.jpg,171.21,69.92,77.28,153.53,109.24,128.43,164.26,79.71,1
/Users/jishavarun/Downloads/wiki/wiki/05/415405_1975-01-31_2013.jpg,166.9,85.73,93.65,113.65,71.81,141.01,186.92,128.58,3
/Users/jishavarun/Downloads/wiki/wiki/05/41720805_1997-05-03_2013.jpg,220.06,89.36,94.76,148.03,110,156.09,181.1,100.9,1
/Users/jishavarun/Downloads/wiki/wiki/05/4214705_1966-04-18_1997.jpg,138.29,81.01,71.34,95.52,80.02,181.11,128.06,157,3
/Users/jishavarun/Downloads/wiki/wiki/05/4214705_1966-04-18_1997.jpg,138.29,81.01,71.34,95.52,80.02,181.11,128.06,157,3
/Users/jishavarun/Downloads/wiki/wiki/05/42537705_1970-12-04_2008.jpg,215.84,84.65,78.01,119.27,98.73,185.42,155.63,94.18,3
/Users/jishavarun/Downloads/wiki/wiki/05/4258105_1979-11-06_2007.jpg,183.21,65.07,84.48,123.02,87.82,91.25,179.56,114.59,2
/Users/jishavarun/Downloads/wiki/wiki/05/4301305_1923-08-24_1950.jpg,183.21,65.07,84.48,123.02,87.82,91.25,179.56,114.59,2
/Users/jishavarun/Downloads/wiki/wiki/05/4301805_1938-11-07_1977.jpg,176.73,95.19,81.22,185.39,104.17,211.61,150.87,101.91,3
/Users/jishavarun/Downloads/wiki/wiki/05/43096205_1996-01-24_2014.jpg,142.43,76.01,86.12,136.03,89.36,147.49,159.83,87.3,1
/Users/jishavarun/Downloads/wiki/wiki/05/43309905_1987-02-14_2009.jpg,175.92,91.66,92.2,111.11,103.39,179.21,188.47,133.15,2
/Users/jishavarun/Downloads/wiki/wiki/05/4335905_1985-09-26_2009.jpg,183.22,103.12,89.68,153.55,95.05,199.59,136.66,155.94,2
/Users/jishavarun/Downloads/wiki/wiki/05/4342805_1905-11-25_1942.jpg,167.67,84.1,86.02,126.1,77.1,183.62,191.44,132.1,3
/Users/jishavarun/Downloads/wiki/wiki/05/43496505_1972-05-01_2013.jpg,197.82,88.46,94.09,129.4,95.63,158.64,186.15,110.45,4
/Users/jishavarun/Downloads/wiki/wiki/05/43695705_1961-08-16_2013.jpg,192.84,88.28,86.28,114.34,99.41,213.85,203.49,146.33,5
/Users/jishavarun/Downloads/wiki/wiki/05/437705_1957-11-01_2005.jpg,192.84,88.28,86.28,114.34,99.41,213.85,203.49,146.33,4
/Users/jishavarun/Downloads/wiki/wiki/05/43959605_1992-05-26_2014.jpg,127,62.2,65.07,70.01,67.01,132.05,138.46,120.5,2
/Users/jishavarun/Downloads/wiki/wiki/05/43959605_1992-05-26_2014.jpg,112.75,56.32,71.57,75.95,64.38,90.92,160.29,125.48,2
/Users/jishavarun/Downloads/wiki/wiki/05/44030805_1986-06-30_2013.jpg,243.61,94.37,95.01,127.88,92.78,169.41,160.59,96.61,2
/Users/jishavarun/Downloads/wiki/wiki/05/44114105_1998-03-16_2015.jpg,201.06,84.48,81.01,109.11,94.19,191.45,165.19,115.84,1
/Users/jishavarun/Downloads/wiki/wiki/05/44116005_1934-11-11_2010.jpg,247.01,82.02,80.01,145.12,114.02,180.78,176.47,106.57,7
/Users/jishavarun/Downloads/wiki/wiki/05/44205_1962-03-21_2006.jpg,212.19,98.25,96.42,120.34,96.08,187.18,181.42,149.78,4
/Users/jishavarun/Downloads/wiki/wiki/05/44318305_1994-04-12_2015.jpg,145.38,71.57,77.32,98.48,98.73,149.18,175.19,86.12,2
/Users/jishavarun/Downloads/wiki/wiki/05/44499805_1976-04-28_2014.jpg,145.38,71.57,77.32,98.48,98.73,149.18,175.19,86.12,3
/Users/jishavarun/Downloads/wiki/wiki/05/4453205_1981-10-20_2009.jpg,109.44,74.33,70.26,111.29,71.57,125.66,125.81,100.66,2
/Users/jishavarun/Downloads/wiki/wiki/05/44855405_1967-01-01_2011.jpg,212.53,71.2,84.1,128.88,105.17,119.45,195.3,85.15,4
/Users/jishavarun/Downloads/wiki/wiki/05/4501205_1920-10-16_1941.jpg,163.82,66.76,74.95,117.71,85.07,122.39,182.79,87.02,2
/Users/jishavarun/Downloads/wiki/wiki/05/45276905_1943-03-23_2015.jpg,188.45,78.75,77.28,116.5,100.66,158.26,174.05,91.35,7
/Users/jishavarun/Downloads/wiki/wiki/05/456405_1948-12-22_2006.jpg,152.21,67.01,72.69,108.04,92.14,155.37,188.19,78.01,5
/Users/jishavarun/Downloads/wiki/wiki/05/4625305_1977-12-06_2011.jpg,230.78,86.01,86.7,170.01,130.06,182.49,191.99,71.11,3
/Users/jishavarun/Downloads/wiki/wiki/05/4627305_1987-03-24_2015.jpg,124,72.03,54.15,109.37,64.01,163.59,88.98,128.04,2
/Users/jishavarun/Downloads/wiki/wiki/05/47028605_1945-04-20_1964.jpg,167.2,75.71,101.02,113.65,96.63,112.73,195.37,153.12,1
/Users/jishavarun/Downloads/wiki/wiki/05/47325705_1988-07-22_2013.jpg,176.23,87.01,90.61,112.11,87.46,167.67,186.08,118,2
/Users/jishavarun/Downloads/wiki/wiki/05/474605_1985-11-27_2013.jpg,176.23,87.01,90.61,112.11,87.46,167.67,186.08,118,2
/Users/jishavarun/Downloads/wiki/wiki/05/4779705_1924-06-21_2012.jpg,176.23,87.01,90.61,112.11,87.46,167.67,186.08,118,8
/Users/jishavarun/Downloads/wiki/wiki/05/4970805_1962-02-23_2009.jpg,193.37,77.78,81.88,120.07,93.65,156.31,177.29,105.57,4
/Users/jishavarun/Downloads/wiki/wiki/05/5042505_1959-10-20_1986.jpg,206.02,88.2,93.02,153.47,109.02,174,203.53,99.46,2
/Users/jishavarun/Downloads/wiki/wiki/05/505605_1910-10-14_1972.jpg,148.12,56.04,60.3,113,85.71,125.95,170.33,89.09,6
/Users/jishavarun/Downloads/wiki/wiki/05/5062305_1948-03-08_1971.jpg,148.12,56.04,60.3,113,85.71,125.95,170.33,89.09,2
/Users/jishavarun/Downloads/wiki/wiki/05/5109605_1970-03-01_2010.jpg,181.11,81.79,77.16,139.18,92.66,173.25,151.37,115.8,3
/Users/jishavarun/Downloads/wiki/wiki/05/5142705_1979-12-25_2014.jpg,197.37,94.92,89.56,70.58,86.83,192.4,188.44,124.62,3
/Users/jishavarun/Downloads/wiki/wiki/05/538605_1977-08-02_2010.jpg,158.69,65.12,74.33,89.05,75.93,111.74,173.43,109.02,3
/Users/jishavarun/Downloads/wiki/wiki/05/5418005_1951-05-29_2010.jpg,254.57,88.14,90.27,140,119.34,168.61,183.13,131.8,5
/Users/jishavarun/Downloads/wiki/wiki/05/5432105_1968-01-27_2006.jpg,254.57,88.14,90.27,140,119.34,168.61,183.13,131.8,3
/Users/jishavarun/Downloads/wiki/wiki/05/54705_1937-08-18_1976.jpg,125.4,65.8,72.25,99.08,81.22,131.92,191.29,89.68,3
/Users/jishavarun/Downloads/wiki/wiki/05/548105_1940-06-28_2013.jpg,235.33,85.21,86.49,119.6,126.57,171.31,176.97,103.25,7
/Users/jishavarun/Downloads/wiki/wiki/05/548205_1953-08-31_2011.jpg,212.96,82.28,76.79,115.32,89.29,170.2,144.99,121.92,5
/Users/jishavarun/Downloads/wiki/wiki/05/561805_1940-04-30_2010.jpg,167.97,74.67,76.06,134,114.28,169.32,162.23,102.96,6
/Users/jishavarun/Downloads/wiki/wiki/05/568105_1934-02-13_1965.jpg,168.58,84.93,74.17,148.03,94.19,195.96,142.28,87.01,3
/Users/jishavarun/Downloads/wiki/wiki/05/5753505_1984-07-14_2007.jpg,165.87,89.11,89.02,157.05,116.28,183.93,180.2,102.42,2
/Users/jishavarun/Downloads/wiki/wiki/05/5783305_1965-05-29_2014.jpg,139.29,69.07,58.69,127.14,87.02,192.78,116.56,150,4
/Users/jishavarun/Downloads/wiki/wiki/05/5845705_1921-01-05_1940.jpg,139.29,69.07,58.69,127.14,87.02,192.78,116.56,150,1
/Users/jishavarun/Downloads/wiki/wiki/05/589305_1953-06-02_2008.jpg,149.03,63.2,74,68.03,91.05,133.71,187.16,91.55,5
/Users/jishavarun/Downloads/wiki/wiki/05/591105_1965-01-04_2011.jpg,148.48,55.04,82,101.59,89.45,98.56,192.34,73.57,4
/Users/jishavarun/Downloads/wiki/wiki/05/5911105_1979-01-02_2011.jpg,206.81,92.03,75.06,118.15,103.25,195.37,118.32,123.81,3
/Users/jishavarun/Downloads/wiki/wiki/05/5912705_1927-07-24_1959.jpg,199.58,90.35,93.62,135.52,89.27,157.54,176.13,118.02,3
/Users/jishavarun/Downloads/wiki/wiki/05/5912705_1927-07-24_1959.jpg,199.58,90.35,93.62,135.52,89.27,157.54,176.13,118.02,3
/Users/jishavarun/Downloads/wiki/wiki/05/5912705_1927-07-24_1959.jpg,154.08,80.5,73.25,116.9,78,176.05,142.44,134.65,3
/Users/jishavarun/Downloads/wiki/wiki/05/6144605_1973-12-30_2012.jpg,228.14,75.43,74.11,132.03,105.08,160.06,158.14,104.65,3
/Users/jishavarun/Downloads/wiki/wiki/05/616605_1972-08-30_2006.jpg,139.23,75.11,67.68,116.9,72.25,173.9,125.72,133.96,3
/Users/jishavarun/Downloads/wiki/wiki/05/6270405_1912-11-17_1954.jpg,147.46,80.75,63.91,128.1,95.71,195.51,123.5,126.25,4
/Users/jishavarun/Downloads/wiki/wiki/05/63105_1921-09-30_1973.jpg,167.01,83.01,81.22,108.07,76.06,171.59,167.14,113.23,5
/Users/jishavarun/Downloads/wiki/wiki/05/644705_1956-07-13_2008.jpg,174.05,91.14,84.59,89.27,94.02,205.48,182.09,166.4,5
/Users/jishavarun/Downloads/wiki/wiki/05/646205_1978-04-29_2012.jpg,132,62.01,72.06,83.93,80.01,139.04,187.3,74.33,3
/Users/jishavarun/Downloads/wiki/wiki/05/647805_1942-03-01_1995.jpg,152.74,72.01,76.94,119.33,88.81,155.21,174.9,79.32,5
/Users/jishavarun/Downloads/wiki/wiki/05/6640305_1928-04-19_2008.jpg,125.2,51.01,65.76,103.48,68,104.12,159.88,86.09,7
/Users/jishavarun/Downloads/wiki/wiki/05/6680805_1950-04-24_2014.jpg,205.04,86.02,80.62,150.48,113.04,203.17,170.25,84.15,6
